student_id,age,gender,branch,degree,semester,cgpa,backlogs,attendance_percentage,programming_score,dsa_score,sql_score,web_dev_score,ml_score,cloud_score,aptitude_score,coding_test_score,communication_score,leadership_score,teamwork_score,interview_score,number_of_projects,project_quality_score,number_of_certifications,internship_experience,internship_count,hackathons_attended,github_contributions,resume_score,placement_status
STU2265,20,Female,Information Technology,B.Tech,8,6.24,0,82.0,34.4,29.9,40.9,65.6,47.6,57.0,70.2,35.6,76.9,70.6,62.8,53.2,1,23.7,1,0,0,0,377,62.1,0
STU2266,21,Female,Electronics,B.Tech,8,7.89,2,71.9,62.7,68.1,72.1,57.4,58.8,31.1,54.3,61.6,30.0,69.4,66.2,42.5,2,48.4,1,1,1,0,2,87.8,0
STU2267,21,Male,Computer Science,B.Tech,8,6.89,0,77.2,57.8,49.1,64.5,48.4,43.6,67.8,56.8,51.2,64.2,81.3,61.0,61.9,3,57.5,3,0,0,0,24,78.8,1
STU2268,22,Male,Electrical,B.Tech,8,7.03,1,77.1,60.2,66.6,60.7,80.6,65.4,39.5,73.1,70.7,53.4,74.4,73.3,64.0,1,50.9,1,1,1,0,91,63.2,1
STU2269,21,Female,Civil,B.Tech,8,7.0,0,98.0,72.7,76.1,85.5,81.7,68.0,64.6,60.7,80.2,60.4,67.9,75.3,60.5,2,49.2,2,0,0,2,114,70.2,1
STU2270,22,Male,Electronics,B.Tech,8,6.27,2,55.6,55.3,45.1,51.8,48.7,64.7,33.6,80.7,51.2,68.3,67.9,74.2,65.8,0,20.0,1,1,1,1,52,65.1,0
STU2271,22,Male,Civil,B.Tech,8,7.18,0,80.3,68.3,58.8,68.8,59.7,73.5,68.5,90.0,52.4,74.2,72.5,71.9,70.7,3,72.5,3,0,0,0,407,61.1,1
STU2272,22,Female,Computer Science,B.Tech,8,7.13,0,98.0,76.0,73.0,73.2,59.8,38.7,57.1,72.7,87.1,73.1,55.6,73.5,68.2,2,71.6,0,0,0,0,52,71.0,1
STU2273,20,Male,Information Technology,B.Tech,8,7.47,0,83.2,80.1,56.9,77.0,61.5,71.8,39.5,69.4,68.4,82.9,55.0,91.1,78.0,1,39.1,1,1,1,2,42,71.1,1
STU2274,21,Female,Electronics,B.Tech,8,7.29,1,89.2,70.6,61.7,75.1,63.0,42.5,63.1,44.5,64.6,77.6,85.0,78.8,67.6,2,46.2,1,1,1,0,232,90.0,1
STU2275,20,Male,Information Technology,B.Tech,8,8.08,3,82.9,53.6,50.8,60.4,76.2,38.1,42.6,78.5,49.6,76.9,91.1,82.1,69.4,3,72.0,2,1,3,4,88,89.8,0
STU2276,21,Male,Information Technology,B.Tech,8,8.22,0,75.7,68.8,66.7,77.4,50.8,64.6,64.0,52.0,69.6,72.4,52.0,74.1,65.4,3,49.3,1,1,2,0,50,94.7,1
STU2277,24,Male,Computer Science,B.Tech,8,6.04,0,60.7,46.7,41.4,55.9,49.3,76.9,47.6,62.1,46.0,85.4,55.6,54.2,65.2,2,50.5,2,0,0,0,122,55.3,0
STU2278,20,Male,Computer Science,B.Tech,8,8.16,2,84.0,65.4,70.0,77.8,80.5,63.8,24.5,81.4,72.5,66.2,81.0,52.0,74.8,3,84.9,0,1,1,0,110,84.4,1
STU2279,21,Male,Information Technology,B.Tech,8,5.9,0,74.6,46.7,55.7,59.7,55.1,55.4,36.3,82.4,46.6,66.5,72.5,94.9,63.2,2,51.6,1,0,0,0,35,58.8,0
STU2280,22,Male,Computer Science,B.Tech,8,7.85,0,74.4,72.1,64.6,63.2,43.1,60.6,45.1,61.5,66.8,47.1,74.5,66.1,61.8,1,36.1,2,0,0,0,28,61.8,1
STU2281,22,Female,Electronics,B.Tech,8,7.88,0,77.3,69.4,71.3,92.5,54.7,57.5,73.9,62.3,80.5,82.7,77.6,65.2,75.3,3,65.2,1,1,1,0,57,78.6,1
STU2282,21,Other,Computer Science,B.Tech,8,5.1,0,98.0,40.3,39.8,47.2,57.0,34.7,66.4,58.2,41.2,69.1,61.6,74.7,55.5,2,46.0,0,0,0,1,7,30.0,0
STU2283,20,Female,Computer Science,B.Tech,8,7.3,1,98.0,51.7,55.2,50.9,85.3,32.6,78.0,51.2,52.6,98.0,69.6,78.1,68.2,2,53.1,1,1,1,0,274,71.4,1
STU2284,21,Female,Information Technology,B.Tech,8,6.68,1,84.1,36.0,30.1,25.7,75.9,53.6,78.5,59.1,28.3,65.1,68.5,79.4,57.8,4,87.8,4,1,3,1,27,98.0,1
STU2285,21,Male,Information Technology,B.Tech,8,6.37,0,77.6,46.9,59.3,61.0,79.2,56.4,43.4,45.4,55.6,71.1,53.0,91.5,58.9,2,46.7,0,1,1,2,21,59.3,1
STU2286,20,Female,Mechanical,B.Tech,8,8.69,0,70.8,73.1,70.3,76.3,74.3,55.2,49.0,77.6,76.9,76.6,69.4,88.5,70.8,0,20.0,0,1,1,1,62,60.3,1
STU2287,21,Male,Information Technology,B.Tech,8,6.48,1,86.5,53.1,41.6,38.1,76.2,67.2,45.4,73.5,51.7,56.8,82.3,63.1,54.9,4,84.7,1,0,0,0,170,58.4,0
STU2288,20,Female,Computer Science,B.Tech,8,6.31,0,98.0,33.3,42.4,46.7,51.7,51.1,41.3,75.8,36.6,74.3,60.3,82.7,69.8,1,56.3,1,1,1,0,104,70.9,0
STU2289,20,Other,Electrical,B.Tech,8,7.28,2,79.7,63.6,48.9,55.0,59.0,65.1,22.5,54.6,58.1,70.4,67.1,67.8,49.5,2,46.2,1,0,0,0,45,56.0,0
STU2290,21,Female,Information Technology,B.Tech,8,7.95,0,59.4,56.7,68.5,90.5,47.2,52.4,51.8,51.3,71.0,66.4,67.9,70.5,60.4,1,20.3,2,1,2,1,161,89.6,1
STU2291,20,Other,Computer Science,B.Tech,8,7.04,0,88.4,77.9,64.7,63.6,58.8,87.8,31.4,68.7,76.7,84.1,61.0,60.0,80.1,1,41.8,0,0,0,1,61,59.0,1
STU2292,21,Female,Information Technology,B.Tech,8,8.48,2,91.4,71.1,67.4,73.1,72.3,56.5,51.5,68.9,65.3,59.2,74.5,53.4,63.6,3,82.4,2,1,1,0,66,93.5,1
STU2293,22,Male,Mechanical,B.Tech,8,7.78,0,66.9,79.9,80.7,75.0,64.0,97.1,85.9,65.9,67.6,73.3,55.5,71.7,74.9,2,55.3,1,1,1,0,160,82.6,1
STU2294,22,Male,Information Technology,B.Tech,8,4.8,0,83.7,25.0,34.3,45.7,81.7,61.3,43.9,63.9,31.1,87.5,83.7,61.5,71.0,2,67.2,3,0,0,0,27,55.1,0
STU2295,21,Female,Computer Science,B.Tech,8,6.62,0,86.3,62.9,69.4,63.3,44.9,51.2,55.1,92.0,70.1,61.5,73.8,82.2,78.4,3,72.9,4,0,0,2,224,71.4,1
STU2296,21,Male,Computer Science,B.Tech,8,6.58,0,81.3,57.7,61.1,53.5,69.5,38.8,66.5,74.0,54.0,66.4,51.9,68.9,64.4,2,57.1,1,0,0,0,74,66.0,1
STU2297,20,Female,Computer Science,B.Tech,8,7.73,0,74.5,70.7,72.7,79.9,43.3,29.0,56.5,95.6,71.7,98.0,88.8,75.4,88.9,2,44.8,1,0,0,3,221,72.2,1
STU2298,22,Other,Information Technology,B.Tech,8,4.5,4,91.7,31.4,24.9,26.7,63.4,37.2,56.7,85.8,26.8,75.7,67.4,87.0,68.9,3,67.9,2,0,0,4,26,66.6,0
STU2299,22,Male,Information Technology,B.Tech,8,9.9,1,78.2,87.0,99.0,99.0,73.1,39.2,46.2,91.8,93.5,63.9,54.9,55.7,88.4,3,64.7,1,1,2,2,313,89.8,1
STU2300,20,Female,Computer Science,B.Tech,8,7.78,0,67.9,75.3,56.7,85.7,58.8,62.1,48.3,53.0,63.3,79.6,80.5,64.0,64.2,2,49.4,0,1,1,0,112,73.0,1
STU2301,23,Female,Civil,B.Tech,8,7.36,0,62.5,57.3,61.8,64.7,70.3,45.5,36.6,76.3,66.0,63.2,71.9,74.0,66.4,2,47.5,4,1,1,0,92,83.0,1
STU2302,20,Female,Electrical,B.Tech,8,8.5,0,94.0,81.4,73.2,80.3,47.6,58.4,65.5,62.0,78.0,51.2,40.2,75.4,62.6,2,52.3,1,0,0,0,53,74.1,1
STU2303,21,Female,Information Technology,B.Tech,8,9.78,0,87.9,78.1,71.0,91.2,37.0,78.1,24.1,44.7,70.2,86.5,57.6,84.1,77.5,2,37.0,0,1,2,4,301,68.4,1
STU2304,22,Female,Electrical,B.Tech,8,8.16,0,82.8,70.7,70.4,90.0,70.4,53.4,67.5,88.9,75.1,56.8,68.9,81.5,76.9,2,58.1,2,1,1,0,56,68.0,1
STU2305,22,Female,Computer Science,B.Tech,8,8.24,1,77.8,65.5,58.1,73.3,88.2,92.4,29.5,63.9,55.5,98.0,34.8,73.1,80.0,3,56.2,1,1,1,1,79,70.9,1
STU2306,22,Female,Information Technology,B.Tech,8,7.34,0,77.0,52.4,69.3,68.7,47.1,33.8,67.4,53.2,67.3,64.1,66.2,75.3,55.9,1,32.5,0,1,1,3,119,52.2,1
STU2307,22,Male,Electronics,B.Tech,8,7.04,1,71.8,55.7,56.0,73.2,80.3,52.3,46.3,62.2,60.8,95.6,67.2,75.6,72.1,5,98.0,0,1,2,2,50,98.0,1
STU2308,21,Male,Electrical,B.Tech,8,6.68,0,77.9,63.6,53.2,53.0,62.7,45.3,32.3,56.9,65.3,53.6,48.4,55.8,53.1,3,55.7,1,0,0,1,39,72.0,1
STU2309,22,Female,Electrical,B.Tech,8,6.29,0,61.9,57.2,45.9,73.5,42.0,71.9,61.3,58.3,50.8,82.3,68.8,70.3,72.7,1,20.0,3,0,0,0,116,52.6,0
STU2310,20,Male,Computer Science,B.Tech,8,6.44,0,75.0,50.0,71.1,55.9,45.0,14.7,66.9,64.9,58.1,76.0,65.1,74.7,69.8,0,20.0,3,1,1,0,8,71.9,1
STU2311,22,Female,Civil,B.Tech,8,5.71,0,79.0,59.7,39.0,48.5,62.2,29.0,45.0,92.2,49.8,80.1,48.3,77.0,78.9,3,50.7,1,0,0,0,197,73.6,1
STU2312,21,Female,Computer Science,B.Tech,8,7.12,0,87.8,53.9,62.5,40.6,55.9,53.1,63.5,58.7,57.8,81.6,77.9,61.8,65.6,3,72.1,2,1,3,3,112,90.5,1
STU2313,22,Male,Mechanical,B.Tech,8,5.35,3,81.6,48.9,45.1,54.1,42.3,82.9,15.4,91.2,43.7,,76.7,58.0,63.5,5,83.5,1,1,2,3,116,98.0,0
STU2314,21,Female,Civil,B.Tech,8,7.41,0,89.6,66.6,63.5,64.1,36.6,59.1,30.9,79.9,62.3,54.3,60.9,69.4,67.6,1,49.9,2,0,0,0,20,61.7,1
STU2315,22,Female,Computer Science,B.Tech,8,7.16,2,94.8,29.4,49.9,58.1,49.3,30.7,72.7,73.5,37.8,69.4,62.2,93.6,74.2,1,34.9,1,0,0,0,120,52.4,0
STU2316,21,Male,Electronics,B.Tech,8,7.36,0,92.1,58.5,69.8,66.3,64.9,33.5,48.4,78.5,58.3,72.7,75.2,63.0,72.3,4,80.6,1,1,1,1,216,79.8,1
STU2317,22,Male,Computer Science,B.Tech,8,6.63,4,86.5,47.2,44.2,56.5,61.9,85.1,22.2,68.2,49.1,64.3,62.2,84.9,44.1,1,20.0,1,1,2,0,51,70.7,0
STU2318,20,Male,Information Technology,B.Tech,8,9.9,0,82.1,96.5,97.0,88.7,54.5,43.8,40.8,86.0,96.5,73.3,38.0,89.4,74.8,3,66.4,0,1,1,0,56,97.1,1
STU2319,20,Male,Information Technology,B.Tech,8,8.7,2,72.7,78.9,73.8,84.8,65.0,38.0,37.2,75.9,74.8,74.0,71.8,72.5,76.3,0,20.0,0,0,0,0,17,55.6,1
STU2320,21,Female,Information Technology,B.Tech,8,5.83,0,89.0,45.7,53.1,67.9,77.6,81.6,49.3,44.7,43.8,59.1,53.6,64.5,44.1,3,52.0,1,1,3,3,160,74.5,1
STU2321,21,Male,Civil,B.Tech,8,7.46,1,98.0,74.9,65.3,79.7,67.9,73.2,46.1,72.1,64.3,74.7,59.5,77.6,65.9,1,35.9,4,1,2,3,80,95.9,1
STU2322,22,Female,Electronics,B.Tech,8,6.53,2,85.3,54.7,64.4,68.2,60.2,77.9,54.9,79.0,69.2,66.8,85.4,74.1,69.8,3,61.0,4,0,0,1,26,81.4,1
STU2323,21,Male,Information Technology,B.Tech,8,6.08,0,98.0,34.2,48.4,47.0,75.9,37.9,50.9,64.0,38.2,61.6,63.1,62.5,43.7,2,47.8,2,0,0,1,152,61.4,0
STU2324,24,Male,Electrical,B.Tech,8,5.73,0,67.5,40.4,53.7,46.9,47.6,27.5,73.8,69.8,50.1,79.4,65.0,64.8,66.5,5,95.3,0,0,0,0,321,61.8,1
STU2325,21,Female,Civil,B.Tech,8,7.68,0,71.0,53.8,56.0,71.7,58.6,57.4,58.8,59.4,55.7,60.7,72.1,77.0,51.9,0,20.0,1,0,0,1,4,52.7,0
STU2326,21,Female,Computer Science,B.Tech,8,6.45,2,90.1,46.9,37.7,31.8,59.0,61.0,59.3,48.7,28.4,64.5,72.1,82.3,42.7,1,37.5,1,0,0,0,115,58.6,0
STU2327,22,Male,Civil,B.Tech,8,8.26,0,84.5,55.6,64.4,64.3,43.4,61.6,70.6,46.3,69.0,70.9,52.1,68.4,56.8,0,20.0,1,1,1,0,115,65.8,1
STU2328,22,Male,Computer Science,B.Tech,8,8.29,0,94.5,70.6,57.4,57.8,55.7,81.6,45.8,46.5,67.4,86.5,64.2,71.2,59.4,4,84.7,0,1,1,0,450,78.3,1
STU2329,21,Male,Electrical,B.Tech,8,8.71,0,81.9,71.5,82.3,70.5,30.9,23.8,31.8,77.4,73.1,72.3,65.5,79.4,79.6,2,44.7,1,0,0,0,26,65.0,1
STU2330,21,Male,Computer Science,B.Tech,8,6.26,0,73.8,40.7,39.3,49.5,90.7,70.5,71.3,33.1,39.9,76.3,68.8,70.1,59.4,2,39.4,0,1,1,2,45,69.6,0
STU2331,22,Female,Computer Science,B.Tech,8,7.72,1,80.0,83.0,74.8,81.9,47.9,35.3,54.2,58.7,73.2,66.4,69.0,68.7,64.4,1,27.9,2,0,0,4,264,74.8,1
STU2332,21,Male,Information Technology,B.Tech,8,7.9,0,67.4,63.7,60.3,69.7,85.8,70.4,54.2,57.3,71.1,69.1,95.0,63.7,59.3,2,64.4,2,1,1,1,9,75.3,1
STU2333,24,Male,Electronics,B.Tech,8,6.68,0,71.3,60.8,45.8,61.4,62.6,46.5,41.9,64.0,48.8,69.4,48.5,63.5,58.2,2,59.6,1,1,1,1,71,77.5,1
STU2334,24,Male,Information Technology,B.Tech,8,6.35,2,91.2,57.4,51.0,45.1,70.5,40.3,42.1,42.0,51.6,73.5,78.7,98.0,50.7,2,62.1,2,1,1,0,68,76.2,0
STU2335,22,Female,Computer Science,B.Tech,8,8.97,0,90.3,69.0,69.5,70.0,54.7,44.0,65.5,73.7,65.6,66.4,81.6,69.8,61.8,3,77.8,0,1,3,1,106,84.1,1
STU2336,21,Other,Information Technology,B.Tech,8,7.45,0,85.4,80.8,69.7,64.5,65.1,29.0,67.8,50.2,75.7,86.1,71.9,87.0,60.5,0,20.0,1,1,1,1,24,81.1,1
STU2337,22,Male,Mechanical,B.Tech,8,7.9,0,65.6,55.6,63.3,61.9,71.8,55.7,64.5,83.9,66.3,65.5,55.9,90.5,62.4,2,53.0,1,1,1,0,250,81.2,1
STU2338,20,Female,Information Technology,B.Tech,8,6.3,0,78.6,54.1,46.8,54.2,72.0,41.1,64.7,59.3,59.4,49.5,88.3,70.0,61.4,3,65.8,2,1,1,0,36,75.9,1
STU2339,20,Male,Computer Science,B.Tech,8,5.86,0,70.4,58.3,50.0,50.5,73.6,69.2,61.1,66.7,52.2,98.0,34.3,76.1,70.1,4,86.6,0,1,2,1,138,85.5,1
STU2340,21,Male,Information Technology,B.Tech,8,6.57,1,93.2,64.9,69.3,65.9,56.5,66.5,54.1,68.1,69.0,66.1,55.4,73.1,50.0,3,62.1,1,1,1,0,78,86.8,1
STU2341,21,Female,Computer Science,B.Tech,8,7.06,0,76.5,75.6,74.2,52.1,54.8,85.4,49.2,71.4,75.3,85.8,81.4,54.3,74.5,1,35.9,0,1,3,0,24,60.2,1
STU2342,22,Female,Electrical,B.Tech,8,,0,71.7,47.6,61.6,59.3,38.1,61.6,71.4,68.5,49.7,86.9,59.8,54.9,64.2,2,50.7,1,1,1,0,20,63.6,1
STU2343,22,Female,Electrical,B.Tech,8,7.19,0,82.3,53.8,60.6,51.2,69.8,64.4,46.0,62.0,69.3,81.3,87.4,72.5,69.7,1,40.3,0,1,1,0,245,72.0,1
STU2344,22,Female,Information Technology,B.Tech,8,5.34,0,75.9,25.4,32.7,36.2,78.2,80.2,57.9,72.8,35.9,67.6,43.8,67.3,58.4,1,41.6,2,0,0,1,64,54.1,0
STU2345,21,Male,Information Technology,B.Tech,8,5.97,1,96.1,65.1,50.1,58.1,86.2,43.7,39.1,74.5,58.5,73.4,49.4,92.8,67.1,2,50.9,1,0,0,1,89,54.1,1
STU2346,21,Female,Electrical,B.Tech,8,7.94,0,75.0,77.2,74.6,87.8,66.6,28.2,41.5,57.3,83.8,54.7,57.6,69.4,61.2,4,81.2,2,0,0,0,202,88.2,1
STU2347,21,Male,Information Technology,B.Tech,8,7.86,0,68.7,81.8,80.3,81.0,50.5,58.6,48.2,74.0,87.1,93.9,70.8,93.5,81.6,0,22.3,0,1,1,3,5,61.7,1
STU2348,24,Female,Electrical,B.Tech,8,6.77,0,61.5,53.7,52.8,71.2,36.5,29.4,39.1,84.7,53.7,59.8,61.9,66.8,56.4,1,51.5,0,0,0,2,98,55.5,1
STU2349,20,Male,Electronics,B.Tech,8,6.08,0,81.7,39.6,43.5,49.4,77.6,98.0,64.8,77.9,43.2,67.0,58.1,93.0,62.8,2,32.7,2,0,0,0,17,71.7,1
STU2350,22,Female,Electrical,B.Tech,8,6.07,0,76.7,45.4,52.8,31.4,35.1,81.2,30.4,81.1,56.7,71.2,84.9,77.6,74.8,1,25.3,0,0,0,1,105,46.6,1
STU2351,21,Male,Information Technology,B.Tech,8,6.79,0,68.4,42.6,47.3,37.1,56.9,94.0,53.6,70.4,40.2,68.7,86.2,78.2,73.7,2,56.7,0,0,0,0,15,42.5,0
STU2352,21,Male,Information Technology,B.Tech,8,7.91,0,93.3,59.8,73.2,69.8,58.6,56.1,54.1,54.9,74.9,62.1,59.2,66.4,61.8,1,37.7,1,1,1,2,139,72.4,1
STU2353,22,Female,Civil,B.Tech,8,8.22,1,88.3,99.0,81.4,78.3,61.0,64.9,23.0,56.7,89.1,86.7,41.1,78.3,75.3,1,37.6,2,1,1,2,89,82.4,1
STU2354,21,Male,Information Technology,B.Tech,8,6.65,0,81.7,52.5,47.7,34.6,62.5,46.7,44.9,72.5,57.7,81.4,34.8,90.6,71.6,2,56.7,2,0,0,0,47,72.6,1
STU2355,22,Male,Electronics,B.Tech,8,5.93,2,95.0,39.5,50.4,66.6,64.1,70.9,56.1,81.2,44.9,73.9,68.4,70.4,78.0,4,82.1,0,1,1,1,59,74.6,1
STU2356,23,Male,Computer Science,B.Tech,8,7.49,2,88.3,69.6,67.0,83.4,25.8,33.1,58.9,98.0,70.0,65.2,74.2,68.3,72.7,3,59.4,1,1,1,2,18,97.7,1
STU2357,21,Male,Electronics,B.Tech,8,6.29,0,74.2,42.6,59.1,57.4,62.2,10.0,48.7,81.7,50.7,82.8,65.9,69.3,79.5,3,71.3,2,0,0,0,267,57.8,1
STU2358,21,Male,Information Technology,B.Tech,8,6.63,0,72.1,77.6,76.2,70.8,28.6,40.8,62.8,51.6,74.2,64.4,64.0,89.8,59.2,1,35.2,1,1,2,0,10,71.8,0
STU2359,21,Male,Computer Science,B.Tech,8,8.66,0,89.8,91.5,91.2,96.0,73.0,28.8,50.3,57.3,90.0,88.8,53.7,81.4,82.0,4,75.5,0,1,1,0,84,87.7,1
STU2360,23,Female,Computer Science,B.Tech,8,8.11,0,85.8,70.3,74.5,65.3,53.7,81.6,52.2,98.0,79.3,71.3,74.2,87.9,86.1,2,56.9,2,1,2,0,26,96.2,1
STU2361,21,Male,Electronics,B.Tech,8,7.37,0,83.6,55.8,41.9,62.7,29.6,87.7,56.0,65.0,37.3,84.8,88.5,75.4,58.2,4,86.5,2,1,3,0,450,80.7,1
STU2362,22,Female,Electrical,B.Tech,8,5.8,0,74.0,53.2,57.0,50.5,49.8,29.7,66.8,68.7,48.9,68.6,34.0,72.4,62.0,2,52.1,0,1,1,0,85,71.6,0
STU2363,22,Female,Information Technology,B.Tech,8,7.43,0,87.8,58.1,49.2,75.5,53.4,78.3,41.2,54.6,50.0,70.9,63.9,76.7,65.2,1,52.2,2,1,1,0,13,75.8,0
STU2364,22,Male,Computer Science,B.Tech,8,8.37,0,74.8,61.4,59.8,52.3,79.9,72.1,44.2,89.9,55.2,84.7,51.4,83.8,82.5,1,48.3,1,1,2,0,86,89.7,1
STU2365,20,Female,Electronics,B.Tech,8,6.79,0,81.0,73.0,63.8,80.8,64.9,26.7,41.3,75.0,75.9,96.3,44.1,69.3,86.4,2,60.0,2,1,2,1,450,73.5,1
STU2366,22,Male,Computer Science,B.Tech,8,8.69,0,95.7,85.6,86.2,86.9,67.2,48.0,46.7,57.2,92.2,88.7,49.2,87.1,83.6,0,45.7,0,1,1,4,56,73.1,1
STU2367,23,Female,Information Technology,B.Tech,8,8.62,0,75.7,77.5,74.1,73.6,79.7,44.6,74.8,54.1,78.8,80.5,70.3,76.0,68.6,4,78.5,1,0,0,3,81,71.8,1
STU2368,21,Male,Computer Science,B.Tech,8,9.03,0,67.1,69.6,74.1,71.0,60.6,68.5,61.2,72.3,68.7,77.1,70.7,45.5,88.0,1,30.4,1,0,0,0,27,66.6,1
STU2369,21,Male,Computer Science,B.Tech,8,7.54,0,72.0,59.6,48.0,63.1,73.3,32.9,33.9,68.6,60.5,63.9,85.4,81.7,61.4,2,58.6,1,1,1,2,9,76.2,1
STU2370,24,Female,Computer Science,B.Tech,8,7.85,0,91.4,69.3,70.5,81.5,72.3,53.2,42.4,79.6,62.0,73.5,65.1,58.0,56.1,1,32.5,1,1,2,3,20,72.3,1
STU2371,21,Female,Information Technology,B.Tech,8,8.76,0,84.4,72.6,69.6,76.0,42.7,42.7,58.0,75.7,81.8,59.0,40.4,81.5,65.5,0,20.1,2,1,1,3,48,62.1,1
STU2372,22,Female,Computer Science,B.Tech,8,7.69,0,80.8,69.8,49.2,58.5,84.1,63.5,37.5,64.3,56.1,74.5,61.7,81.9,61.0,3,55.1,1,1,2,2,160,88.1,1
STU2373,21,Male,Information Technology,B.Tech,8,6.65,0,77.2,60.7,56.3,68.1,40.7,51.1,40.4,60.4,57.2,75.3,45.6,75.6,69.9,2,56.1,2,0,0,2,202,55.9,1
STU2374,21,Female,Information Technology,B.Tech,8,6.71,0,86.6,57.8,59.9,80.4,75.8,45.4,73.5,65.8,56.7,46.5,48.1,78.0,53.6,3,50.3,0,1,1,0,180,67.9,1
STU2375,22,Male,Information Technology,B.Tech,8,7.46,1,73.9,67.3,80.2,88.2,39.2,51.2,42.2,60.3,68.4,70.5,73.1,84.1,76.9,0,20.0,2,1,1,0,8,60.4,1
STU2376,21,Male,Information Technology,B.Tech,8,5.78,2,84.9,42.3,42.5,51.5,71.0,91.6,67.3,66.2,52.0,75.0,67.7,66.5,66.0,4,79.8,1,0,0,0,196,58.7,0
STU2377,21,Male,Electrical,B.Tech,8,7.04,0,75.1,46.0,46.9,66.5,89.9,47.5,72.1,68.2,50.4,69.0,73.2,80.7,56.1,2,45.6,0,0,0,0,84,62.2,0
STU2378,21,Female,Computer Science,B.Tech,8,8.41,0,73.5,80.3,74.6,86.2,58.8,36.3,40.3,55.4,83.5,74.3,60.0,84.8,67.9,4,62.4,0,0,0,4,84,77.2,1
STU2379,21,Male,Information Technology,B.Tech,8,4.79,0,75.9,43.6,56.4,56.6,58.2,65.5,37.8,76.8,43.9,53.9,76.1,91.4,56.9,1,20.0,0,1,2,0,66,64.5,0
STU2380,21,Male,Computer Science,B.Tech,8,8.89,2,78.4,94.6,86.6,87.2,71.2,52.4,47.6,62.8,91.5,60.7,59.2,59.8,70.2,3,57.5,1,0,0,3,1,66.3,1
STU2381,21,Female,Computer Science,B.Tech,8,8.43,0,81.5,71.0,70.7,67.2,57.1,29.5,34.6,56.2,73.5,82.4,80.6,76.5,66.3,2,55.4,1,1,1,2,7,84.4,1
STU2382,23,Male,Information Technology,B.Tech,8,6.69,3,84.2,70.4,73.1,75.2,89.3,95.2,53.9,63.1,73.1,70.0,69.8,61.4,69.3,2,52.9,4,0,0,0,72,67.8,0
STU2383,21,Male,Information Technology,B.Tech,8,7.8,0,55.0,77.4,74.0,67.1,64.9,48.7,48.7,71.4,69.9,74.1,62.1,61.0,71.6,0,20.0,3,0,0,0,11,70.8,1
STU2384,22,Male,Mechanical,B.Tech,8,7.2,0,74.3,78.0,64.5,64.3,57.2,48.2,57.8,69.2,76.6,63.4,68.0,75.9,64.6,2,41.2,2,0,0,0,76,70.2,1
STU2385,21,Female,Information Technology,B.Tech,8,8.55,2,78.3,66.0,71.6,67.3,53.9,57.9,74.4,73.9,69.4,70.2,64.7,72.9,84.0,0,23.4,1,1,3,1,26,67.9,1
STU2386,22,Male,Civil,B.Tech,8,8.28,0,96.3,71.6,66.2,93.4,48.0,86.1,65.1,80.6,64.1,42.4,87.3,84.6,58.8,2,32.0,2,1,1,2,228,94.4,1
STU2387,20,Male,Computer Science,B.Tech,8,5.66,0,71.7,57.2,58.4,59.5,52.6,24.8,59.8,86.3,48.5,80.2,68.4,68.2,63.9,2,26.0,1,0,0,4,287,60.7,1
STU2388,23,Female,Computer Science,B.Tech,8,7.85,0,83.5,81.9,78.8,85.5,56.7,60.0,20.5,72.0,83.4,91.7,65.0,70.5,88.0,3,62.6,1,1,2,0,445,74.3,1
STU2389,21,Female,Computer Science,B.Tech,8,6.97,0,96.2,63.5,66.5,58.3,54.7,92.6,59.1,53.0,77.3,57.2,61.7,74.3,64.8,5,89.5,1,0,0,0,344,63.5,1
STU2390,21,Male,Computer Science,B.Tech,8,7.29,0,69.5,69.0,54.0,49.5,52.1,57.3,79.6,64.2,56.4,58.7,76.8,62.5,47.1,1,45.1,0,0,0,0,332,43.4,0
STU2391,20,Female,Information Technology,B.Tech,8,6.4,0,85.7,54.1,57.7,61.9,93.5,32.8,10.0,53.9,56.8,75.3,74.9,64.0,59.4,2,51.6,0,1,1,0,118,83.8,1
STU2392,21,Female,Electronics,B.Tech,8,9.12,1,74.4,57.5,64.6,74.5,46.5,43.9,63.0,91.8,66.6,87.7,61.2,84.3,84.6,2,66.5,1,1,2,2,310,77.4,1
STU2393,21,Female,Computer Science,B.Tech,8,8.34,0,77.2,62.2,57.0,65.2,64.2,58.7,49.5,95.8,53.3,70.0,48.8,66.0,77.0,3,59.5,0,1,1,0,117,98.0,1
STU2394,21,Male,Civil,B.Tech,8,6.39,2,74.4,62.5,59.8,67.6,70.9,79.0,38.4,77.1,58.8,55.2,52.4,85.0,63.1,4,84.9,2,0,0,1,219,65.0,1
STU2395,22,Female,Electrical,B.Tech,8,5.73,0,75.0,56.9,44.7,57.7,71.5,48.9,64.8,80.0,46.5,67.5,62.4,78.7,64.5,5,92.5,3,1,2,0,21,85.5,1
STU2396,21,Female,Computer Science,B.Tech,8,6.78,0,98.0,69.7,66.8,60.7,61.1,69.9,79.4,71.5,73.2,57.6,83.9,55.0,58.9,4,93.8,0,0,0,0,151,74.2,1
STU2397,21,Male,Computer Science,B.Tech,8,7.68,0,90.0,64.1,59.5,79.9,58.4,29.2,64.4,73.1,68.4,62.0,61.5,77.8,50.2,4,78.0,1,0,0,1,353,82.1,1
